PropType,Address,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,3559 S 20TH ST,13,4360,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1280,1,3,1,0,4920,2017-08,137000
Residential,4416 S AUSTIN ST,13,4720,Cape Cod,Brick,1.0,1954,0,1259,1,3,1,0,13500,2017-08,180000
Residential,3611 S 13TH ST,13,4520,Cape Cod,Brick,1.0,1947,0,1231,1,4,2,0,5676,2017-08,147900
Residential,207 E PLAINFIELD AV,13,4700,Cape Cod,Brick,1.0,1955,0,1213,1,3,2,0,7500,2017-08,155900
Residential,5740 S 21ST ST,13,4780,Cape Cod,Aluminum / Vinyl,1.0,1955,0,1125,1,3,1,0,21000,2017-08,138500
Residential,5220 S 26TH ST,13,4780,Cape Cod,Frame,1.0,1948,0,1114,1,3,1,0,10500,2017-08,125000
Residential,3715 S 21ST ST,13,4360,Cape Cod,Aluminum / Vinyl,1.0,1949,0,1099,1,3,1,1,5805,2017-08,125000
Residential,4131 S 3RD ST,13,4700,Cape Cod,Aluminum / Vinyl,1.0,1947,0,1078,1,3,1,1,4560,2017-08,129000
Residential,4117 S 1ST ST,13,4700,Cape Cod,Brick,1.0,1953,0,916,1,2,1,0,4800,2017-08,145000
Residential,3641 S 15TH PL,13,4520,Cape Cod,Aluminum / Vinyl,1.0,1947,0,884,1,2,1,0,4752,2017-08,112900
Residential,1721 W GRANGE AV,13,4780,Colonial,Fiber-Cement,2.0,1989,0,2009,1,3,1,1,21133,2017-08,249900
Residential,3245 S 26TH ST,13,4360,Colonial,Aluminum / Vinyl,2.0,1948,0,1382,1,3,1,1,4800,2017-08,133000
Residential,1426 W MAPLEWOOD CT,13,4800,Colonial,Aluminum / Vinyl,2.0,1965,0,1296,1,3,1,1,8060,2017-08,157000
Residential,3207 S 24TH ST,13,4360,Colonial,Aluminum / Vinyl,2.0,1945,0,1098,1,2,1,0,4800,2017-08,108500
Residential,4582 S HOWELL AV,13,4720,Dplx Bungalow,Brick,1.5,1935,0,2046,2,4,2,0,4884,2017-08,130000
Residential,5260 S 26TH ST,13,4780,Duplex N/S,Aluminum / Vinyl,1.5,1974,0,2202,2,5,2,2,9380,2017-08,199000
Residential,3416 S 26TH ST,13,4360,Duplex N/S,Brick,1.5,1961,0,2136,2,5,3,0,4800,2017-08,169000
Residential,3850 S 15TH PL,13,4520,Duplex N/S,Aluminum / Vinyl,1.5,1950,0,1991,2,3,2,0,4800,2017-08,137000
Residential,4621 S 14TH ST,13,4800,Duplex N/S,Stone,1.5,1959,0,1941,2,4,2,0,8220,2017-08,160000
Residential,3500 S 8TH ST,13,4520,Duplex O/S,Aluminum / Vinyl,1.5,1914,0,1795,2,5,2,0,8550,2017-08,112000
Residential,4375 S PINE AV,13,4720,Duplex O/S,Aluminum / Vinyl,1.5,1920,0,1497,2,3,2,0,8710,2017-08,145000
Residential,234 E VAN BECK AV,13,4700,Milwaukee Bungalow,Brick,1.0,1929,0,1660,1,4,2,0,5850,2017-08,227000
Residential,3145 S 15TH ST,13,4520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1926,0,1431,1,4,1,0,3600,2017-08,129900
Residential,4500 S TAYLOR AV,13,4720,Ranch,Brick,1.0,1960,0,1686,1,3,2,1,10075,2017-08,235000
Residential,1026 E WHITAKER CT,13,4720,Ranch,Brick,1.0,1956,0,1512,1,3,2,0,9300,2017-08,181200
Residential,2424 W BRIDGE ST,13,4860,Ranch,Brick,1.0,1966,0,1482,1,3,1,1,9000,2017-08,164900
Residential,463 E ARMOUR AV,13,4720,Ranch,Brick,1.0,1956,0,1301,1,3,1,1,17850,2017-08,206000
Residential,5827 S MELINDA ST,13,4840,Ranch,Aluminum / Vinyl,1.0,1958,0,1254,1,4,2,0,8040,2017-08,171900
Residential,1830 W PLAINFIELD AV,13,4660,Ranch,Brick,1.0,1956,0,1179,1,3,1,1,7228,2017-08,147000
Residential,1445 W BARNARD AV,13,4800,Ranch,Brick,1.0,1965,0,1157,1,3,1,1,6084,2017-08,146300
Residential,1420 W ARMOUR AV,13,4800,Ranch,Aluminum / Vinyl,1.0,1958,0,1154,1,3,1,1,8220,2017-08,143300
Residential,1437 W FOSTER AV,13,4800,Ranch,Brick,1.0,1958,0,1150,1,3,1,0,7200,2017-08,145000
Residential,5419 S 7TH ST,13,4800,Ranch,Aluminum / Vinyl,1.0,1965,0,1098,1,3,2,0,8556,2017-08,168000
Residential,1709 W ASPEN ST,13,4920,Ranch,Frame,1.0,1964,0,1092,1,3,1,1,6097,2017-08,157900
Residential,1520 W FOSTER AV,13,4800,Ranch,Aluminum / Vinyl,1.0,1960,0,1085,1,3,1,1,6000,2017-08,140000
Residential,6575 S 18TH ST,13,4920,Ranch,Aluminum / Vinyl,1.0,1961,0,1060,1,3,1,1,6907,2017-08,155000
Residential,6136 S 19TH CT,13,4920,Ranch,Frame,1.0,1963,0,1012,1,3,1,1,14356,2017-08,165000
Residential,2011 W ALVINA AV,13,4860,Ranch,Brick,1.0,1960,0,981,1,3,1,1,8216,2017-08,155000
Residential,4255 S 21ST CT,13,4660,Ranch,Aluminum / Vinyl,1.0,1960,0,956,1,3,1,1,11232,2017-08,150000
Residential,3773 S 16TH ST,13,4520,Ranch,Aluminum / Vinyl,1.0,1951,0,834,1,2,1,0,4800,2017-08,125000
Residential,3652 S 5TH PL,13,4700,Ranch,Brick,1.0,1953,0,825,1,2,1,0,5600,2017-08,119900
Residential,4758 S 21ST ST,13,4660,Ranch,Aluminum / Vinyl,1.0,1951,0,816,1,2,1,0,6450,2017-08,109000
Residential,4434 S TAYLOR AV,13,4720,Ranch,Brick,1.0,1955,0,810,1,2,1,0,5480,2017-08,134000
Residential,3850 S 18TH ST,13,4520,Ranch,Aluminum / Vinyl,1.0,1944,0,698,1,2,1,0,4720,2017-08,113000
Residential,181 W SAVELAND AV,13,4620,Residence O/S,Aluminum / Vinyl,1.5,1909,0,1373,1,3,2,1,5560,2017-08,187000
Residential,915 E OHIO AV,14,4580,Cape Cod,Aluminum / Vinyl,2.0,1950,0,1650,1,4,2,0,5400,2017-08,287000
Residential,713 E WATERFORD AV,14,4700,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1226,1,4,1,0,5904,2017-08,145000
Residential,3144 S QUINCY AV,14,4580,Cape Cod,Brick,1.0,1939,0,1195,1,2,1,0,4800,2017-08,174900
Residential,3754 S ALABAMA AV,14,4620,Cape Cod,Brick,1.0,1937,0,1163,1,3,1,0,7200,2017-08,188000
Residential,3376 S 8TH ST,14,4520,Cape Cod,Brick,1.0,1955,0,1159,1,4,1,0,3660,2017-08,125500
Residential,3837 S ALABAMA AV,14,4620,Cape Cod,Aluminum / Vinyl,1.0,1948,0,947,1,3,1,0,6188,2017-08,172000
Residential,3256 S LENOX ST,14,4580,Colonial,Frame,2.0,1953,0,1902,1,4,2,0,4920,2017-08,253500
Residential,3442 S ADAMS AV,14,4580,Colonial,Aluminum / Vinyl,2.0,1948,0,1398,1,2,1,1,5040,2017-08,182150
Residential,3443 S ADAMS AV,14,4580,Colonial,Aluminum / Vinyl,2.0,1948,0,1378,1,3,1,1,5280,2017-08,215000
Residential,3552 S LOGAN AV,14,4620,Colonial,Aluminum / Vinyl,2.0,1941,0,1090,1,2,1,0,5875,2017-08,155700
Residential,3209 S ILLINOIS AV,14,4600,Colonial,Aluminum / Vinyl,2.0,1954,0,1070,1,2,1,0,5400,2017-08,210000
Residential,2839 S 9TH ST,14,4180,Cottage,Aluminum / Vinyl,1.0,1906,0,952,1,3,1,0,3600,2017-08,108500
Residential,3227 S 9TH PL,14,4520,Dplx Bungalow,Aluminum / Vinyl,1.5,1927,0,1928,2,4,2,0,4960,2017-08,118000
Residential,2956 S 9TH PL,14,4180,Dplx Bungalow,Aluminum / Vinyl,1.5,1925,0,1775,2,4,2,0,3660,2017-08,95000
Residential,2783 S HOWELL AV,14,4910,Duplex O/S,Aluminum / Vinyl,2.0,1911,0,1751,2,4,3,0,3105,2017-08,177000
Residential,2471 S AUSTIN ST,14,4910,Duplex O/S,Aluminum / Vinyl,1.5,1892,0,1636,2,4,2,0,3120,2017-08,155000
Residential,2469 S 7TH ST,14,4160,Duplex O/S,Aluminum / Vinyl,1.5,1921,0,1256,2,4,2,0,3600,2017-08,62000
Residential,345 E ROSEDALE AV,14,4910,Duplex-Cottage,Brick,1.0,1895,0,2492,2,5,3,0,4500,2017-08,217000
Residential,2415 S 8TH ST,14,4160,Duplex-Cottage,Aluminum / Vinyl,1.0,1891,0,2026,2,4,2,0,3600,2017-08,58000
Residential,3230 S 15TH ST,14,4520,Milwaukee Bungalow,Brick,1.0,1926,0,1991,1,4,1,1,6300,2017-08,142000
Residential,1239 E SAVELAND AV,14,4620,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1927,0,1385,1,3,1,1,5850,2017-08,175000
Residential,3412 S 14TH ST,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1925,0,1326,1,5,1,0,5600,2017-08,124900
Residential,221 E OKLAHOMA AV,14,4580,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1928,0,1326,1,4,1,0,3268,2017-08,143500
Residential,3446 S 14TH ST,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1928,0,1172,1,3,1,1,4200,2017-08,125000
Residential,3440 S 8TH ST,14,4520,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1927,0,1165,1,3,1,1,4392,2017-08,136000
Residential,853 E DOTY PL,14,4700,Ranch,Aluminum / Vinyl,1.0,1955,0,936,1,3,1,0,7044,2017-08,131000
Residential,3676 S BRUST AV,14,4620,Ranch,Aluminum / Vinyl,1.0,1951,0,756,1,2,1,0,5535,2017-08,115100
Residential,3671 S WHITNALL AV,14,4620,Ranch,Aluminum / Vinyl,1.0,1948,0,728,1,2,1,0,4800,2017-08,109200
Residential,1705 E SAVELAND AV,14,4620,Ranch,Aluminum / Vinyl,1.0,1952,0,725,1,2,1,0,4800,2017-08,115000
Residential,3648 S LENOX ST,14,4620,Ranch,Aluminum / Vinyl,1.0,1953,0,704,1,2,1,0,4797,2017-08,126000
Residential,812 E RUSSELL AV,14,4910,Residence O/S,Aluminum / Vinyl,2.0,1900,0,2023,1,5,2,0,1800,2017-08,193500
Residential,3248 S NEW YORK AV,14,4600,Residence O/S,Aluminum / Vinyl,2.0,1910,0,1732,1,4,1,1,6480,2017-08,285000
Residential,3018 S CALIFORNIA ST,14,4500,Residence O/S,Aluminum / Vinyl,1.5,1917,0,1636,1,4,2,1,3528,2017-08,187500
Residential,2726 S LENOX ST,14,4500,Residence O/S,Aluminum / Vinyl,1.0,1917,0,1542,1,3,1,0,3870,2017-08,195000
Residential,2733 S HOWELL AV,14,4910,Residence O/S,Aluminum / Vinyl,1.5,1913,0,1424,1,4,1,1,3600,2017-08,222675
Residential,2998 S DELAWARE AV,14,4540,Residence O/S,Aluminum / Vinyl,2.0,1915,0,1344,1,4,1,0,2429,2017-08,192225
Residential,2909 S 9TH ST,14,4180,Residence O/S,Aluminum / Vinyl,1.0,1916,0,1274,1,3,2,0,3660,2017-08,127000
Residential,3141 S INDIANA AV,14,4600,Rm or Rooming House,Frame,1.0,1905,0,624,1,2,1,0,0,2017-08,199900
Residential,2675-A S 8TH ST,14,4160,Triplex,Frame,1.5,1899,0,2016,3,6,3,0,3600,2017-08,54900
Residential,2454 W VINE ST,15,3000,Colonial,Aluminum / Vinyl,2.0,2000,0,1152,1,3,1,1,7200,2017-08,68500
Residential,2771 N 40TH ST,15,1780,Dplx Bungalow,Aluminum / Vinyl,2.0,1916,0,2614,2,6,2,0,4720,2017-08,50000
Residential,2419 N 45TH ST,15,2520,Dplx Bungalow,Aluminum / Vinyl,2.0,1922,0,2549,2,6,2,0,5000,2017-08,84000
Residential,2433 N 37TH ST,15,2380,Duplex O/S,Aluminum / Vinyl,2.0,1911,0,2468,2,6,2,0,4320,2017-08,34000
Residential,2546 N 24TH ST,15,2940,Duplex O/S,Aluminum / Vinyl,2.0,1904,0,2192,2,2,2,0,3780,2017-08,23000
Residential,1516 W WRIGHT ST,15,2940,Duplex O/S,Aluminum / Vinyl,1.5,1890,0,1891,2,3,2,0,4944,2017-08,47700
Residential,2830 N 28TH ST,15,2950,Duplex O/S,Aluminum / Vinyl,1.5,1907,0,1711,2,5,2,0,3750,2017-08,30000
Residential,1930 N 39TH ST,15,2380,Duplex O/S,Aluminum / Vinyl,1.0,1902,0,1569,2,3,2,0,3600,2017-08,37000
Residential,2862 N 40TH ST,15,1780,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1919,0,1547,1,3,1,0,4720,2017-08,49100
Residential,2105 N 49TH ST,15,2540,Residence O/S,Stucco,1.0,1916,0,2206,1,3,1,0,7320,2017-08,224500
Residential,2550 N 24TH ST,15,2940,Rm or Rooming House,Aluminum / Vinyl,1.0,1890,0,981,1,3,1,0,0,2017-08,22700
Residential,5456 N 53RD ST,1,1140,Cape Cod,Aluminum / Vinyl,1.0,1939,0,1374,1,4,1,1,7965,2017-09,72000
Residential,2821 W ROOSEVELT DR,1,1500,Cape Cod,Aluminum / Vinyl,1.0,1951,0,1297,1,3,1,0,4830,2017-09,55000
Residential,5327 N 46TH ST,1,1140,Cape Cod,Frame,1.0,1951,0,1145,1,3,2,0,6120,2017-09,75000
Residential,4239 N 28TH ST,1,1500,Cape Cod,Aluminum / Vinyl,1.0,1943,0,1120,1,3,1,0,4800,2017-09,40500
Residential,5965 N 41ST ST,1,900,Cape Cod,Aluminum / Vinyl,1.0,1946,0,1092,1,3,1,0,5680,2017-09,61500
Residential,5036 N 20TH ST,1,1340,Duplex N/S,Frame,2.0,1955,0,1776,2,4,2,0,5320,2017-09,49900
Residential,5243 N 49TH ST,1,1140,Duplex N/S,Aluminum / Vinyl,1.5,1946,0,1689,2,5,2,1,7150,2017-09,68500
Residential,3822 W KILEY AV,1,600,Ranch,Aluminum / Vinyl,1.0,1965,0,1283,1,3,2,0,6000,2017-09,96533
Residential,4931 N 24TH ST,1,1340,Ranch,Aluminum / Vinyl,1.0,1951,0,856,1,2,1,0,4800,2017-09,28000
Residential,2909 W CARMEN AV,1,900,Ranch,Frame,1.0,1952,0,831,1,2,1,0,5895,2017-09,56500
Residential,6473 N 104TH ST,2,820,Bi-Level,Aluminum / Vinyl,1.0,1993,0,1482,1,3,2,0,8046,2017-09,81900
Residential,5121 N 61ST ST,2,1140,Cape Cod,Stone,1.5,1937,0,2022,1,3,1,1,9240,2017-09,113000
Residential,4640 N 66TH ST,2,1490,Cape Cod,Aluminum / Vinyl,1.0,1954,0,1112,1,3,2,0,5600,2017-09,97000
Residential,7107 W MEDFORD AV,2,1480,Cape Cod,Brick,1.0,1950,0,974,1,2,1,0,13248,2017-09,64000
Residential,4236 N 68TH ST,2,1490,Duplex N/S,Brick,2.0,1956,0,2296,2,6,2,0,4400,2017-09,107900
Residential,7108 W SILVER SPRING DR,2,980,Duplex N/S,Aluminum / Vinyl,2.0,1955,0,1748,2,6,2,0,6000,2017-09,67000
Residential,7122 W SILVER SPRING DR,2,980,Duplex N/S,Aluminum / Vinyl,2.0,1955,0,1748,2,6,2,0,6000,2017-09,70000
Residential,4836 N 62ND ST,2,1140,Duplex N/S,Aluminum / Vinyl,1.5,1953,0,1599,2,3,2,0,6480,2017-09,90000
Residential,6551 N 94TH ST,2,480,Ranch,Aluminum / Vinyl,1.0,2003,0,2184,1,3,2,0,14578,2017-09,254900
Residential,5174 N 65TH ST,2,1380,Ranch,Brick,1.0,1955,0,1188,1,3,1,0,5160,2017-09,92000
Residential,5662 N 96TH ST,2,1020,Ranch,Aluminum / Vinyl,1.0,1964,0,1150,1,3,1,1,4840,2017-09,122000
Residential,4235 N 67TH ST,2,1490,Ranch,Aluminum / Vinyl,1.0,1957,0,1078,1,4,2,0,5000,2017-09,108000
Residential,8216 W THURSTON AV,2,980,Ranch,Aluminum / Vinyl,1.0,1959,0,1033,1,3,1,0,7840,2017-09,77000
Residential,7841 W KATHRYN AV,2,1400,Ranch,Aluminum / Vinyl,1.0,1955,0,950,1,3,1,1,5500,2017-09,83500
Residential,5721 N 93RD ST,2,1020,Ranch,Aluminum / Vinyl,1.0,1960,0,940,1,3,1,1,5082,2017-09,71400
Residential,6341 N 105TH ST,2,820,Ranch,Aluminum / Vinyl,1.0,1971,0,936,1,3,1,0,7980,2017-09,79000
Residential,5672 N 97TH ST,2,1020,Ranch,Aluminum / Vinyl,1.0,1961,0,925,1,3,1,1,5043,2017-09,75000
Residential,5318 N 74TH ST,2,1380,Ranch,Brick,1.0,1954,0,875,1,3,2,0,5936,2017-09,94000
Residential,7115 W HERBERT AV,2,1380,Ranch,Frame,1.0,1955,0,864,1,3,2,0,8965,2017-09,69900
Residential,7700 W THURSTON AV,2,980,Townhouse,Frame,2.0,1963,0,2193,2,6,2,2,5545,2017-09,97000
Residential,3435 N SHEPARD AV,3,3060,Colonial,Brick,2.0,1920,0,4112,1,6,3,1,8400,2017-09,575000
Residential,1625 N WARREN AV,3,3240,Cottage,Aluminum / Vinyl,1.0,1893,0,1265,1,3,3,0,3090,2017-09,180000
Residential,3038 N MARYLAND AV,3,3160,Dplx Bungalow,Aluminum / Vinyl,2.0,1920,0,3180,2,4,2,0,4800,2017-09,280000
Residential,3405 N MURRAY AV,3,3060,Dplx Bungalow,Brick,1.5,1926,0,2274,2,3,2,1,6321,2017-09,299900
Residential,3210 N DOUSMAN ST,3,3320,Dplx Bungalow,Frame,2.0,1903,0,1489,2,4,2,0,3600,2017-09,200000
Residential,2900 N FARWELL AV,3,3160,Duplex N/S,Brick,2.0,1954,0,2462,2,4,2,0,5082,2017-09,299900
Residential,1811 E KENWOOD BL,3,3160,Duplex O/S,Brick,2.0,1911,0,3068,2,6,2,0,4120,2017-09,345000
Residential,2551 N OAKLAND AV,3,3170,Duplex O/S,Aluminum / Vinyl,2.0,1890,0,2454,2,6,2,0,4800,2017-09,235000
Residential,931 E CLARKE ST,3,2890,Duplex O/S,Frame,2.0,1895,0,2284,2,2,2,0,2100,2017-09,101000
Residential,3257 N NEWHALL ST,3,3150,Duplex O/S,Aluminum / Vinyl,2.0,1905,0,1514,2,3,2,0,4800,2017-09,210000
Residential,2765 N WEIL ST,3,2890,Duplex O/S,Aluminum / Vinyl,2.0,1908,0,1496,2,3,2,0,3600,2017-09,109000
Residential,1985 N BARTLETT AV,3,3190,Residence O/S,Aluminum / Vinyl,2.0,1906,0,2406,1,4,2,1,2307,2017-09,324900
Residential,2019 E KENWOOD BL,3,3160,Residence O/S,Frame,1.0,1915,0,1929,1,3,2,0,4800,2017-09,300000
Residential,2710 N DOWNER AV,3,3170,Residence O/S,Aluminum / Vinyl,2.0,1903,0,1801,1,4,2,1,4800,2017-09,335000
Residential,2562 N WEIL ST,3,2890,Residence O/S,Frame,1.5,1895,0,1204,1,3,1,0,3600,2017-09,156200
Residential,2723 N DOWNER AV,3,3170,Triplex,Brick,2.0,1905,0,4557,3,8,3,0,4880,2017-09,683000
Residential,3461 N MURRAY AV,3,3060,Tudor,Brick,2.0,1926,0,2412,1,4,2,1,6450,2017-09,400000
Residential,3201 W JUNEAU AV,4,2300,Dplx Bungalow,Masonry / Frame,2.0,1912,0,3326,2,6,2,0,5600,2017-09,95000
Residential,3320 W KILBOURN AV,4,2300,Residence O/S,Frame,2.0,1913,0,2373,1,3,2,0,8070,2017-09,179900
Residential,5151 N 105TH ST,5,1040,Cape Cod,Aluminum / Vinyl,2.0,1937,0,2045,1,4,2,0,13200,2017-09,158000
Residential,4712 N 90TH ST,5,1460,Cape Cod,Brick,1.5,1956,0,1801,1,5,1,1,5805,2017-09,138900
Residential,3724 N 97TH PL,5,2100,Cape Cod,Brick,1.5,1949,0,1528,1,3,1,1,8400,2017-09,145000
Residential,3035 N 79TH ST,5,2080,Cape Cod,Stone,1.5,1945,0,1438,1,3,1,1,5120,2017-09,175000
Residential,2946 N 79TH ST,5,2080,Cape Cod,Brick,1.5,1948,0,1389,1,2,1,1,5632,2017-09,157000
Residential,2863 N 87TH ST,5,2080,Cape Cod,Aluminum / Vinyl,1.5,1952,0,1372,1,4,2,0,4800,2017-09,186000
Residential,3940 N 82ND ST,5,2040,Cape Cod,Brick,1.0,1956,0,1318,1,3,1,0,5080,2017-09,111000
Residential,3023 N 82ND ST,5,2080,Cape Cod,Brick,1.0,1947,0,1297,1,2,2,0,6400,2017-09,119900
Residential,2808 N 81ST ST,5,2080,Cape Cod,Aluminum / Vinyl,1.5,1941,0,1275,1,3,1,0,5120,2017-09,159900
Residential,7725 W HADLEY ST,5,2080,Cape Cod,Brick,1.0,1951,0,1248,1,2,1,0,5000,2017-09,130000
Residential,3745 N 98TH ST,5,2100,Cape Cod,Brick,1.0,1954,0,1240,1,3,1,0,5106,2017-09,155000
Residential,7805 W LORRAINE PL,5,2080,Cape Cod,Aluminum / Vinyl,1.0,1948,0,1138,1,4,1,0,4800,2017-09,111400
Residential,3535 N 91ST ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1951,0,1118,1,4,1,0,4800,2017-09,137000
Residential,8612 W AUER AV,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1060,1,3,1,0,5852,2017-09,117000
Residential,3512 N 98TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1050,1,3,1,0,4960,2017-09,112000
Residential,3715 N 99TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1953,0,935,1,3,1,0,5060,2017-09,136500
Residential,7228 N BEAU AV,5,820,Colonial,Aluminum / Vinyl,2.0,2017,0,3152,1,4,3,1,10001,2017-09,331500
Residential,3823 N 97TH PL,5,2100,Duplex N/S,Masonry / Frame,1.0,1953,0,3223,2,5,2,2,9992,2017-09,175000
Residential,4734 N 84TH ST,5,1470,Duplex N/S,Aluminum / Vinyl,2.0,1957,0,2106,2,6,2,0,4800,2017-09,145700
Residential,4020 N 85TH ST,5,1460,Duplex N/S,Frame,1.5,1956,0,1902,2,5,2,0,5080,2017-09,143000
Residential,8096 W POTOMAC AV,5,1470,Ranch,Aluminum / Vinyl,1.0,1965,0,1418,1,3,1,1,8450,2017-09,132000
Residential,5500 N 103RD ST,5,1040,Ranch,Aluminum / Vinyl,1.0,1956,0,1324,1,3,1,1,7497,2017-09,126500
Residential,5819 N 114TH ST,5,780,Ranch,Aluminum / Vinyl,1.0,1976,0,1246,1,3,1,1,9506,2017-09,152000
Residential,8735 W ARDEN PL,5,1460,Ranch,Brick,1.0,1958,0,1165,1,3,1,1,6550,2017-09,110000
Residential,3336 N 96TH ST,5,2120,Ranch,Aluminum / Vinyl,1.0,1954,0,1155,1,3,1,1,7521,2017-09,168000
Residential,3834 N 78TH ST,5,2040,Ranch,Brick,1.0,1958,0,1111,1,3,1,0,4800,2017-09,114500
Residential,8300 W RUBY AV,5,1470,Ranch,Brick,1.0,1957,0,1102,1,3,1,1,6000,2017-09,112500
Residential,3014 N 84TH ST,5,2080,Ranch,Stone,1.0,1952,0,1095,1,2,1,1,6300,2017-09,115000
Residential,9617 W CENTER ST,5,2120,Ranch,Aluminum / Vinyl,1.0,1951,0,1026,1,2,1,0,7150,2017-09,110000
Residential,4450 N 82ND ST,5,1470,Ranch,Frame,1.0,1959,0,983,1,3,1,0,6424,2017-09,89000
Residential,3837 N 83RD ST,5,2040,Ranch,Aluminum / Vinyl,1.0,1954,0,933,1,3,1,0,6750,2017-09,117000
Residential,3445 N 96TH ST,5,2100,Ranch,Frame,1.0,1952,0,932,1,3,1,0,6000,2017-09,130000
Residential,3533 N 77TH ST,5,2040,Ranch,Aluminum / Vinyl,1.0,1951,0,912,1,3,1,0,5880,2017-09,62500
Residential,4854 N 87TH ST,5,1400,Ranch,Aluminum / Vinyl,1.0,1953,0,874,1,2,1,0,5850,2017-09,84900
Residential,3127 N 90TH ST,5,2100,Residence O/S,Aluminum / Vinyl,1.5,1920,0,1453,1,3,1,0,10000,2017-09,146000
Residential,6884 N 124TH ST,5,820,Split Level,Masonry / Frame,1.0,1976,0,2075,1,4,2,1,19400,2017-09,222000
Residential,11105 W FLORIST AV,5,780,Split Level,Aluminum / Vinyl,1.0,1991,0,1678,1,3,1,1,9525,2017-09,154000
Residential,11010 W CARMEN AV,5,780,Split Level,Aluminum / Vinyl,1.0,1999,0,1662,1,3,2,0,23625,2017-09,181000
Residential,11101 W LANGLADE ST,5,780,Townhouse,Aluminum / Vinyl,2.0,1974,0,2451,2,6,2,2,7200,2017-09,119500
Residential,9012 W HAMPTON AV,5,1400,Tudor,Brick,1.5,1929,0,2042,1,4,1,0,5160,2017-09,140000
Residential,3860 N VEL R PHILLIPS AV,6,2820,Dplx Bungalow,Aluminum / Vinyl,2.0,1925,0,2066,2,4,2,0,4800,2017-09,34000
Residential,109 W HADLEY ST,6,2930,Duplex O/S,Aluminum / Vinyl,1.5,1905,0,1795,2,4,2,0,3330,2017-09,32000
Residential,3024 N 20TH ST,6,2950,Residence O/S,Aluminum / Vinyl,1.0,1895,0,1461,1,4,1,0,1620,2017-09,10000
Residential,2830 N BOOTH ST,6,2810,Residence O/S,Aluminum / Vinyl,1.0,1897,0,1326,1,3,2,0,3600,2017-09,164900
Residential,2138 N 2ND ST,6,2910,Rm or Rooming House,Brick,2.0,1902,0,3364,2,6,2,0,0,2017-09,420000
Residential,2427 N BOOTH ST,6,2810,Triplex,Aluminum / Vinyl,2.0,1897,0,2696,3,7,3,0,3600,2017-09,158000
Residential,4883 N 57TH ST,7,1140,Cape Cod,Stone,1.0,1945,0,1405,1,3,1,1,6160,2017-09,84500
Residential,4101 N ELMHURST RD,7,1680,Cape Cod,Stone,1.0,1948,0,1269,1,3,1,0,5418,2017-09,90407
Residential,4609 N SHERMAN BL,7,1150,Cape Cod,Aluminum / Vinyl,1.0,1950,0,1248,1,3,1,0,5040,2017-09,63000
Residential,4482 N 54TH ST,7,1560,Cape Cod,Aluminum / Vinyl,1.0,1939,0,1139,1,3,2,0,4920,2017-09,62000
Residential,5042 N 56TH ST,7,1140,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1031,1,4,1,0,6160,2017-09,59500
Residential,4423 N 36TH ST,7,1440,Cape Cod,Aluminum / Vinyl,1.5,1939,0,985,1,2,1,0,3600,2017-09,40000
Residential,2847 N 48TH ST,7,2510,Dplx Bungalow,Aluminum / Vinyl,2.0,1927,0,2607,2,4,2,0,5000,2017-09,76000
Residential,2971 N 45TH ST,7,2510,Dplx Bungalow,Aluminum / Vinyl,2.0,1925,0,2332,2,4,2,0,5000,2017-09,65000
Residential,3256 N 24TH ST,7,2960,Dplx Bungalow,Brick,1.5,1922,0,2187,2,4,2,1,4800,2017-09,37500
Residential,4549 W SPENCER PL,7,1820,Duplex N/S,Stone,2.0,1946,0,1896,2,4,2,0,5120,2017-09,59900
Residential,2931 W CHAMBERS ST,7,2960,Duplex O/S,Aluminum / Vinyl,2.0,1915,0,2080,2,5,2,0,4560,2017-09,21000
Residential,2954 N 26TH ST,7,2950,Duplex O/S,Aluminum / Vinyl,2.0,1907,0,2012,2,4,2,0,4125,2017-09,7000
Residential,4530 W MELVINA ST,7,1820,Ranch,Stone,1.0,1950,0,1192,1,2,1,1,5160,2017-09,80000
Residential,4648 N 42ND ST,7,1440,Ranch,Aluminum / Vinyl,1.0,1938,0,982,1,2,1,0,4800,2017-09,25500
Residential,4832 N 60TH ST,7,1140,Ranch,Aluminum / Vinyl,1.0,1954,0,768,1,2,1,0,5412,2017-09,37000
Residential,3861 N 50TH ST,7,1820,Residence O/S,Aluminum / Vinyl,1.5,1931,0,1279,1,3,1,1,9680,2017-09,128900
